Γ X W K L U K|U
0.0 1.0 1.5 1.85355 3.78024 4.39261 6.06564
0.212766 -161.8319216 -161.8319216 -118.2878639 -118.2878639 -108.8161359 -108.8161359 -108.8161198 -108.8161198 -105.7636372 -105.7636372 -39.6667709 -39.6667709 -39.6665532 -39.6665532 -38.2381906 -38.2381906 -38.2237521 -38.2237521 -38.2235062 -38.2235062 -14.5402448 -14.5402448 -3.8131382 -3.8131382 -3.0940747 -3.0940747 -2.8984769 -2.8984769 1.2601742 1.2601742 2.142886 2.142886 2.2708733 2.2708733 2.741817 2.741817 7.7544631 7.7544631 8.6300331 8.6300331 8.6731458 8.6731458 15.4111758 15.4111758 15.4629705 15.4629705 15.5097554 15.5097554 19.0907495 19.0907495 21.4510347 21.4510347 21.9279908 21.9279908 22.670168 22.670168 30.1239492 30.1239492 31.7440304 31.7440304 33.3510872 33.3510872 33.5781595 33.5781595 34.0451668 34.0451668 43.0649225 43.0649225 44.5035343 44.5035343 44.526445 44.526445
0.2340426 -161.8319218 -161.8319218 -118.2878639 -118.2878639 -108.816138 -108.816138 -108.8161185 -108.8161185 -105.7637183 -105.7637183 -39.6667353 -39.6667353 -39.6664943 -39.6664943 -38.2381033 -38.2381033 -38.2237242 -38.2237242 -38.223456 -38.223456 -14.5113136 -14.5113136 -3.9109901 -3.9109901 -3.2006702 -3.2006702 -2.9792788 -2.9792788 1.2138369 1.2138369 2.2645004 2.2645004 2.4044863 2.4044863 2.8539552 2.8539552 7.6476372 7.6476372 8.7083014 8.7083014 8.7274862 8.7274862 15.4708314 15.4708314 15.5160907 15.5160907 15.5607345 15.5607345 19.3116954 19.3116954 21.2239999 21.2239999 21.6800464 21.6800464 22.6131383 22.6131383 29.8020416 29.8020416 31.7614453 31.7614453 33.3821444 33.3821444 33.6273975 33.6273975 34.1046972 34.1046972 42.9010572 42.9010572 44.6726043 44.6726043 44.6823573 44.6823573
0.2553191 -161.831922 -161.831922 -118.2878639 -118.2878639 -108.8161403 -108.8161403 -108.8161171 -108.8161171 -105.7638053 -105.7638053 -39.6666965 -39.6666965 -39.6664313 -39.6664313 -38.2380101 -38.2380101 -38.223693 -38.223693 -38.2234027 -38.2234027 -14.4798033 -14.4798033 -4.0155094 -4.0155094 -3.3079752 -3.3079752 -3.0624837 -3.0624837 1.1649982 1.1649982 2.3932338 2.3932338 2.545164 2.545164 2.9610257 2.9610257 7.543095 7.543095 8.7831147 8.7831147 8.7964344 8.7964344 15.5295583 15.5295583 15.5704336 15.5704336 15.619795 15.619795 19.5247356 19.5247356 20.9861309 20.9861309 21.4219378 21.4219378 22.5828842 22.5828842 29.4592609 29.4592609 31.7710478 31.7710478 33.3965358 33.3965358 33.658919 33.658919 34.1357452 34.1357452 42.7246414 42.7246414 44.8593974 44.8593974 44.8707583 44.8707583
0.2765957 -161.8319222 -161.8319222 -118.2878639 -118.2878639 -108.8161427 -108.8161427 -108.8161155 -108.8161155 -105.7638977 -105.7638977 -39.666655 -39.666655 -39.6663644 -39.6663644 -38.2379113 -38.2379113 -38.2236584 -38.2236584 -38.2233464 -38.2233464 -14.4457655 -14.4457655 -4.126208 -4.126208 -3.4148875 -3.4148875 -3.1473816 -3.1473816 1.1140423 1.1140423 2.5281573 2.5281573 2.6921644 2.6921644 3.0595982 3.0595982 7.4444167 7.4444167 8.8482395 8.8482395 8.8858646 8.8858646 15.5845752 15.5845752 15.6314311 15.6314311 15.6843895 15.6843895 19.7154519 19.7154519 20.7409929 20.7409929 21.1558852 21.1558852 22.5903533 22.5903533 29.0977883 29.0977883 31.7669771 31.7669771 33.3917481 33.3917481 33.6697725 33.6697725 34.1385509 34.1385509 42.5364918 42.5364918 45.0646956 45.0646956 45.0924644 45.0924644
0.2978723 -161.8319224 -161.8319224 -118.2878638 -118.2878638 -108.8161452 -108.8161452 -108.8161138 -108.8161138 -105.763995 -105.763995 -39.6666111 -39.6666111 -39.6662937 -39.6662937 -38.2378077 -38.2378077 -38.2236207 -38.2236207 -38.2232871 -38.2232871 -14.409258 -14.409258 -4.2425453 -4.2425453 -3.5205381 -3.5205381 -3.233344 -3.233344 1.0613564 1.0613564 2.6681828 2.6681828 2.8448184 2.8448184 3.1462647 3.1462647 7.3555366 7.3555366 8.9173687 8.9173687 8.9817198 8.9817198 15.6386536 15.6386536 15.6987189 15.6987189 15.7518419 15.7518419 19.8665676 19.8665676 20.4946289 20.4946289 20.8840631 20.8840631 22.646786 22.646786 28.7198091 28.7198091 31.7428915 31.7428915 33.3659449 33.3659449 33.6575808 33.6575808 34.1152597 34.1152597 42.3374471 42.3374471 45.2946978 45.2946978 45.3416156 45.3416156
0.3191489 -161.8319226 -161.8319226 -118.2878638 -118.2878638 -108.8161477 -108.8161477 -108.816112 -108.816112 -105.7640966 -105.7640966 -39.666565 -39.666565 -39.6662194 -39.6662194 -38.2376997 -38.2376997 -38.2235801 -38.2235801 -38.2232248 -38.2232248 -14.3703452 -14.3703452 -4.3639216 -4.3639216 -3.624281 -3.624281 -3.319817 -3.319817 1.0073251 1.0073251 2.811723 2.811723 3.0025205 3.0025205 3.2181219 3.2181219 7.2805934 7.2805934 8.9914103 8.9914103 9.0827256 9.0827256 15.696263 15.696263 15.768941 15.768941 15.8201939 15.8201939 19.9491697 19.9491697 20.2676995 20.2676995 20.6086587 20.6086587 22.7605091 22.7605091 28.3274879 28.3274879 31.6922857 31.6922857 33.3179125 33.3179125 33.6205937 33.6205937 34.0697281 34.0697281 42.1283662 42.1283662 45.5491926 45.5491926 45.6173312 45.6173312
0.3404255 -161.8319229 -161.8319229 -118.2878637 -118.2878637 -108.8161503 -108.8161503 -108.81611 -108.81611 -105.764202 -105.764202 -39.6665172 -39.6665172 -39.6661418 -39.6661418 -38.2375881 -38.2375881 -38.2235369 -38.2235369 -38.2231599 -38.2231599 -14.3290988 -14.3290988 -4.4896864 -4.4896864 -3.7256678 -3.7256678 -3.4063142 -3.4063142 0.9523258 0.9523258 2.9555133 2.9555133 3.1646898 3.1646898 3.2742421 3.2742421 7.223649 7.223649 9.0704482 9.0704482 9.1884312 9.1884312 15.7599714 15.7599714 15.839686 15.839686 15.8876728 15.8876728 19.8693894 19.8693894 20.1524955 20.1524955 20.3319706 20.3319706 22.9333599 22.9333599 27.9229465 27.9229465 31.6090866 31.6090866 33.2468716 33.2468716 33.557707 33.557707 34.0070567 34.0070567 41.9101245 41.9101245 45.826856 45.826856 45.9183196 45.9183196
0.3617021 -161.8319231 -161.8319231 -118.2878636 -118.2878636 -108.8161528 -108.8161528 -108.816108 -108.816108 -105.7643104 -105.7643104 -39.666468 -39.666468 -39.6660611 -39.6660611 -38.2374734 -38.2374734 -38.2234914 -38.2234914 -38.2230922 -38.2230922 -14.2855979 -14.2855979 -4.6191576 -4.6191576 -3.8244092 -3.8244092 -3.4924092 -3.4924092 0.8967249 0.8967249 3.0895201 3.0895201 3.3192111 3.3192111 3.3326977 3.3326977 7.1882843 7.1882843 9.1544897 9.1544897 9.2984619 9.2984619 15.8306818 15.8306818 15.9093919 15.9093919 15.9523289 15.9523289 19.6472119 19.6472119 20.0561261 20.0561261 20.1356743 20.1356743 23.1596624 23.1596624 27.5082458 27.5082458 31.4885346 31.4885346 33.1522172 33.1522172 33.4684401 33.4684401 33.9328113 33.9328113 41.6836106 41.6836106 46.1255822 46.1255822 46.2425425 46.2425425
0.3829787 -161.8319233 -161.8319233 -118.2878635 -118.2878635 -108.8161553 -108.8161553 -108.8161059 -108.8161059 -105.7644213 -105.7644213 -39.6664177 -39.6664177 -39.6659776 -39.6659776 -38.2373564 -38.2373564 -38.2234438 -38.2234438 -38.2230221 -38.2230221 -14.2399304 -14.2399304 -4.7516462 -4.7516462 -3.9203335 -3.9203335 -3.5777281 -3.5777281 0.840874 0.840874 3.1796802 3.1796802 3.3894554 3.3894554 3.5012248 3.5012248 7.1771394 7.1771394 9.2435215 9.2435215 9.4124617 9.4124617 15.9070093 15.9070093 15.9779141 15.9779141 16.0118107 16.0118107 19.4003425 19.4003425 19.7846227 19.7846227 20.1106846 20.1106846 23.4286829 23.4286829 27.0853717 27.0853717 31.3281516 31.3281516 33.0333705 33.0333705 33.352867 33.352867 33.8520059 33.8520059 41.449722 41.449722 46.4425718 46.4425718 46.5871984 46.5871984
0.4042553 -161.8319235 -161.8319235 -118.2878633 -118.2878633 -108.8161577 -108.8161577 -108.8161037 -108.8161037 -105.7645339 -105.7645339 -39.6663665 -39.6663665 -39.6658917 -39.6658917 -38.2372375 -38.2372375 -38.2233944 -38.2233944 -38.2229497 -38.2229497 -14.1921932 -14.1921932 -4.8864791 -4.8864791 -4.0133474 -4.0133474 -3.6619431 -3.6619431 0.7851074 0.7851074 3.1923403 3.1923403 3.5130972 3.5130972 3.6743068 3.6743068 7.1915369 7.1915369 9.3375198 9.3375198 9.5300787 9.5300787 15.9812113 15.9812113 16.0504179 16.0504179 16.0631799 16.0631799 19.1549572 19.1549572 19.5202581 19.5202581 20.0658989 20.0658989 23.7281587 23.7281587 26.6562264 26.6562264 31.1284227 31.1284227 32.88991 32.88991 33.2115102 33.2115102 33.7680975 33.7680975 41.2093613 41.2093613 46.7744273 46.7744273 46.9487698 46.9487698
0.4255319 -161.8319238 -161.8319238 -118.2878632 -118.2878632 -108.8161599 -108.8161599 -108.8161014 -108.8161014 -105.7646476 -105.7646476 -39.6663148 -39.6663148 -39.6658037 -39.6658037 -38.2371175 -38.2371175 -38.2233436 -38.2233436 -38.222875 -38.222875 -14.1424932 -14.1424932 -5.0230153 -5.0230153 -4.1034048 -4.1034048 -3.7447664 -3.7447664 0.7297404 0.7297404 3.152699 3.152699 3.6666567 3.6666567 3.8503081 3.8503081 7.2313269 7.2313269 9.4364521 9.4364521 9.6509568 9.6509568 16.0370719 16.0370719 16.1027606 16.1027606 16.1392097 16.1392097 18.9199715 18.9199715 19.2671799 19.2671799 20.006446 20.006446 24.0465052 24.0465052 26.2226311 26.2226311 30.892912 30.892912 32.7218893 32.7218893 33.0452363 33.0452363 33.682396 33.682396 40.9634312 40.9634312 47.1172669 47.1172669 47.3231091 47.3231091
0.4468085 -161.831924 -161.831924 -118.287863 -118.287863 -108.8161619 -108.8161619 -108.8160992 -108.8160992 -105.7647617 -105.7647617 -39.6662627 -39.6662627 -39.6657141 -39.6657141 -38.236997 -38.236997 -38.2232916 -38.2232916 -38.2227985 -38.2227985 -14.0909482 -14.0909482 -5.1606551 -5.1606551 -4.1904843 -4.1904843 -3.8259449 -3.8259449 0.6750677 0.6750677 3.0811642 3.0811642 3.8315767 3.8315767 4.0288754 4.0288754 7.2950166 7.2950166 9.5402774 9.5402774 9.774726 9.774726 16.0672287 16.0672287 16.1261071 16.1261071 16.2460514 16.2460514 18.7025086 18.7025086 19.0303682 19.0303682 19.938941 19.938941 24.3733335 24.3733335 25.7863673 25.7863673 30.6278852 30.6278852 32.530037 32.530037 32.8551834 32.8551834 33.5941587 33.5941587 40.7128286 40.7128286 47.4668536 47.4668536 47.705557 47.705557
0.4680851 -161.8319242 -161.8319242 -118.2878628 -118.2878628 -108.8161636 -108.8161636 -108.8160969 -108.8160969 -105.7648756 -105.7648756 -39.6662106 -39.6662106 -39.6656233 -39.6656233 -38.2368765 -38.2368765 -38.2232388 -38.2232388 -38.2227202 -38.2227202 -14.0376883 -14.0376883 -5.298843 -5.298843 -4.2745739 -4.2745739 -3.9052557 -3.9052557 0.6213628 0.6213628 2.9861142 2.9861142 4.0023074 4.0023074 4.2097065 4.2097065 7.3801231 7.3801231 9.6489443 9.6489443 9.9009913 9.9009913 16.0694697 16.0694697 16.1281707 16.1281707 16.3656719 16.3656719 18.5100101 18.5100101 18.8158101 18.8158101 19.8693763 19.8693763 24.6986405 24.6986405 25.3495428 25.3495428 30.3418086 30.3418086 32.3156923 32.3156923 32.6427153 32.6427153 33.5012352 33.5012352 40.4584387 40.4584387 47.8187362 47.8187362 48.0910894 48.0910894
0.4893617 -161.8319245 -161.8319245 -118.2878626 -118.2878626 -108.816165 -108.816165 -108.8160945 -108.8160945 -105.7649886 -105.7649886 -39.6661586 -39.6661586 -39.6655317 -39.6655317 -38.2367567 -38.2367567 -38.2231855 -38.2231855 -38.2226404 -38.2226404 -13.9828565 -13.9828565 -5.4370648 -5.4370648 -4.3556634 -4.3556634 -3.982502 -3.982502 0.5688781 0.5688781 2.8729109 2.8729109 4.1768536 4.1768536 4.3925252 4.3925252 7.4836102 7.4836102 9.7623897 9.7623897 10.0293191 10.0293191 16.0383653 16.0383653 16.1035934 16.1035934 16.4947899 16.4947899 18.350049 18.350049 18.6302167 18.6302167 19.8030615 19.8030615 24.9002117 24.9002117 25.0262554 25.0262554 30.0451417 30.0451417 32.0805897 32.0805897 32.4093808 32.4093808 33.4008498 33.4008498 40.2011267 40.2011267 48.1683988 48.1683988 48.4744884 48.4744884
0.5106383 -161.8319247 -161.8319247 -118.2878623 -118.2878623 -108.8161661 -108.8161661 -108.8160922 -108.8160922 -105.7651001 -105.7651001 -39.666107 -39.666107 -39.6654398 -39.6654398 -38.2366382 -38.2366382 -38.2231321 -38.2231321 -38.2225596 -38.2225596 -13.92661 -13.92661 -5.5748426 -5.5748426 -4.4337394 -4.4337394 -4.0575098 -4.0575098 0.5178443 0.5178443 2.7460136 2.7460136 4.3542514 4.3542514 4.5770734 4.5770734 7.60228 7.60228 9.8805363 9.8805363 10.1592216 10.1592216 15.9685543 15.9685543 16.0470994 16.0470994 16.6309256 16.6309256 18.2289022 18.2289022 18.4800762 18.4800762 19.7449173 19.7449173 24.4728822 24.4728822 25.3120628 25.3120628 29.7506962 29.7506962 31.826659 31.826659 32.1568774 32.1568774 33.290207 33.290207 39.9417304 39.9417304 48.511415 48.511415 48.8505329 48.8505329
0.5319149 -161.8319249 -161.8319249 -118.2878621 -118.2878621 -108.8161667 -108.8161667 -108.8160899 -108.8160899 -105.7652095 -105.7652095 -39.666056 -39.666056 -39.665348 -39.665348 -38.2365214 -38.2365214 -38.2230788 -38.2230788 -38.2224778 -38.2224778 -13.869122 -13.869122 -5.7117272 -5.7117272 -4.5087842 -4.5087842 -4.1301247 -4.1301247 0.4684718 0.4684718 2.6093438 2.6093438 4.5339098 4.5339098 4.7631054 4.7631054 7.7330514 7.7330514 10.0032891 10.0032891 10.2901396 10.2901396 15.8580955 15.8580955 15.9547114 15.9547114 16.7714237 16.7714237 18.1495845 18.1495845 18.3700386 18.3700386 19.6997825 19.6997825 24.0404593 24.0404593 25.570473 25.570473 29.4746276 29.4746276 31.555907 31.555907 31.8870195 31.8870195 33.1668372 33.1668372 39.6810507 39.6810507 48.8436019 48.8436019 49.2141999 49.2141999
0.5531915 -161.8319251 -161.8319251 -118.2878618 -118.2878618 -108.8161669 -108.8161669 -108.8160876 -108.8160876 -105.7653162 -105.7653162 -39.6660057 -39.6660057 -39.6652568 -39.6652568 -38.2364069 -38.2364069 -38.2230259 -38.2230259 -38.2223956 -38.2223956 -13.8105823 -13.8105823 -5.8472911 -5.8472911 -4.5807754 -4.5807754 -4.2002098 -4.2002098 0.4209507 0.4209507 2.4663268 2.4663268 4.7153963 4.7153963 4.9503827 4.9503827 7.8731197 7.8731197 10.1305323 10.1305323 10.4214248 10.4214248 15.70956 15.70956 15.8255836 15.8255836 16.9131477 16.9131477 18.1107878 18.1107878 18.301363 18.301363 19.6726326 19.6726326 23.61171 23.61171 25.7754217 25.7754217 29.2376318 29.2376318 31.2703676 31.2703676 31.6017174 31.6017174 33.0287441 33.0287441 39.4198438 39.4198438 49.1611668 49.1611668 49.5608657 49.5608657
0.5744681 -161.8319253 -161.8319253 -118.2878615 -118.2878615 -108.8161666 -108.8161666 -108.8160853 -108.8160853 -105.7654198 -105.7654198 -39.6659563 -39.6659563 -39.6651666 -39.6651666 -38.2362951 -38.2362951 -38.2229738 -38.2229738 -38.2223133 -38.2223133 -13.7511994 -13.7511994 -5.9811205 -5.9811205 -4.6496868 -4.6496868 -4.2676431 -4.2676431 0.3754521 0.3754521 2.3198998 2.3198998 4.8983518 4.8983518 5.138668 5.138668 8.0200226 8.0200226 10.2621239 10.2621239 10.5523236 10.5523236 15.5289661 15.5289661 15.6626757 15.6626757 17.0524735 17.0524735 18.1077164 18.1077164 18.2715637 18.2715637 19.6686375 19.6686375 23.1880321 23.1880321 25.9038655 25.9038655 29.0645127 29.0645127 30.9720896 30.9720896 31.3029634 31.3029634 32.8744404 32.8744404 39.1588136 39.1588136 49.4608374 49.4608374 49.8864933 49.8864933
0.5957447 -161.8319255 -161.8319255 -118.2878612 -118.2878612 -108.8161659 -108.8161659 -108.816083 -108.816083 -105.7655199 -105.7655199 -39.6659081 -39.6659081 -39.6650779 -39.6650779 -38.2361866 -38.2361866 -38.2229227 -38.2229227 -38.2222312 -38.2222312 -13.6912017 -13.6912017 -6.1128085 -6.1128085 -4.7154893 -4.7154893 -4.3323159 -4.3323159 0.3321287 0.3321287 2.1725366 2.1725366 5.0824496 5.0824496 5.3277184 5.3277184 8.1716476 8.1716476 10.39789 10.39789 10.6819637 10.6819637 15.3237174 15.3237174 15.471671 15.471671 17.185551 17.185551 18.1340908 18.1340908 18.2755614 18.2755614 19.6929698 19.6929698 22.7705288 22.7705288 25.9343956 25.9343956 28.9784289 28.9784289 30.6631423 30.6631423 30.9928249 30.9928249 32.7029311 32.7029311 38.8986067 38.8986067 49.7399677 49.7399677 50.1877908 50.1877908
0.6170213 -161.8319257 -161.8319257 -118.2878608 -118.2878608 -108.8161648 -108.8161648 -108.8160807 -108.8160807 -105.7656159 -105.7656159 -39.6658612 -39.6658612 -39.6649912 -39.6649912 -38.2360816 -38.2360816 -38.2228728 -38.2228728 -38.2221498 -38.2221498 -13.6308389 -13.6308389 -6.2419489 -6.2419489 -4.7781517 -4.7781517 -4.3941314 -4.3941314 0.2911163 0.2911163 2.0262893 2.0262893 5.2673708 5.2673708 5.5172776 5.5172776 8.326206 8.326206 10.5376179 10.5376179 10.8093455 10.8093455 15.1008947 15.1008947 15.2592008 15.2592008 17.3088674 17.3088674 18.1838743 18.1838743 18.3074168 18.3074168 19.7502935 19.7502935 22.3602062 22.3602062 25.858589 25.858589 28.9893334 28.9893334 30.3456301 30.3456301 30.6734441 30.6734441 32.5136795 32.5136795 38.6398103 38.6398103 49.9966089 49.9966089 50.462326 50.462326
